rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,last_prod_year,lat,lon,cell_ids,minfile_url,capsule
133,L0133,T,085NSE0055,Other metallic,Met,Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11887_14084,13,325.0,19,1.0,,,63.26331,-116.08334,-11889_14084;-11888_14083;-11888_14084;-11888_14085;-11887_14082;-11887_14083;-11887_14084;-11887_14085;-11887_14086;-11886_14083;-11886_14084;-11886_14085;-11885_14084,,
134,L0134,H99-LD-11,085JSE0124,Other metallic,Met,Zn,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11700_13911,13,325.0,19,1.0,,,62.48531,-114.25644,-11702_13911;-11701_13910;-11701_13911;-11701_13912;-11700_13909;-11700_13910;-11700_13911;-11700_13912;-11700_13913;-11699_13910;-11699_13911;-11699_13912;-11698_13911,,
135,L0135,Viking Yellowknife,085OSE0007,Other metallic,Met,Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11679_14049,13,325.0,19,1.0,,,63.10531,-114.05394,-11681_14049;-11680_14048;-11680_14049;-11680_14050;-11679_14047;-11679_14048;-11679_14049;-11679_14050;-11679_14051;-11678_14048;-11678_14049;-11678_14050;-11677_14049,,
136,L0136,Bugow,085OSW0001,Other metallic,Met,Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11861_14066,13,325.0,19,1.0,,,63.18111,-115.82504,-11863_14066;-11862_14065;-11862_14066;-11862_14067;-11861_14064;-11861_14065;-11861_14066;-11861_14067;-11861_14068;-11860_14065;-11860_14066;-11860_14067;-11859_14066,,
137,L0137,Mosher Lake,085OSW0013,Other metallic,Met,Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11829_14034,13,325.0,19,1.0,,,63.03751,-115.51814,-11831_14034;-11830_14033;-11830_14034;-11830_14035;-11829_14032;-11829_14033;-11829_14034;-11829_14035;-11829_14036;-11828_14033;-11828_14034;-11828_14035;-11827_14034,,
138,L0138,Cassidy Point,085JNE0002,Other metallic,Met,Au-Zn-Pb,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11692_13926,13,325.0,19,1.0,,,62.54971,-114.18084,-11694_13926;-11693_13925;-11693_13926;-11693_13927;-11692_13924;-11692_13925;-11692_13926;-11692_13927;-11692_13928;-11691_13925;-11691_13926;-11691_13927;-11690_13926,,
139,L0139,SUN Main,085NSE0033,Other metallic,Met,U,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11912_14055,13,325.0,19,1.0,,,63.13141,-116.32614,-11914_14055;-11913_14054;-11913_14055;-11913_14056;-11912_14053;-11912_14054;-11912_14055;-11912_14056;-11912_14057;-11911_14054;-11911_14055;-11911_14056;-11910_14055,,
140,L0140,SUN East,085NSE0014,Other metallic,Met,U,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11912_14054,13,325.0,19,1.0,,,63.12751,-116.32644,-11914_14054;-11913_14053;-11913_14054;-11913_14055;-11912_14052;-11912_14053;-11912_14054;-11912_14055;-11912_14056;-11911_14053;-11911_14054;-11911_14055;-11910_14054,,
141,L0141,Cabin Lake,085OSW0042,Other metallic,Met,Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11861_14065,13,325.0,19,1.0,,,63.17391,-115.82394,-11863_14065;-11862_14064;-11862_14065;-11862_14066;-11861_14063;-11861_14064;-11861_14065;-11861_14066;-11861_14067;-11860_14064;-11860_14065;-11860_14066;-11859_14065,,
142,L0142,Cass,086BSW0003,Other metallic,Met,Au-As,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11809_14314,13,325.0,19,1.0,,,64.29581,-115.32144,-11811_14314;-11810_14313;-11810_14314;-11810_14315;-11809_14312;-11809_14313;-11809_14314;-11809_14315;-11809_14316;-11808_14313;-11808_14314;-11808_14315;-11807_14314,,
143,L0143,Norris Lake (Island Zone),086BSW0091,Other metallic,Met,Au-Ag-Pb-Zn-Cu,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11853_14350,13,325.0,19,1.0,,,64.45531,-115.74444,-11855_14350;-11854_14349;-11854_14350;-11854_14351;-11853_14348;-11853_14349;-11853_14350;-11853_14351;-11853_14352;-11852_14349;-11852_14350;-11852_14351;-11851_14350,,
144,L0144,Kim (Main Zone),086BSW0002,Other metallic,Met,Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11804_14319,13,325.0,19,1.0,,,64.31781,-115.27144,-11806_14319;-11805_14318;-11805_14319;-11805_14320;-11804_14317;-11804_14318;-11804_14319;-11804_14320;-11804_14321;-11803_14318;-11803_14319;-11803_14320;-11802_14319,,
145,L0145,Gab,085PSW0037,Other metallic,Met,Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11626_14049,13,325.0,19,1.0,,,63.10391,-113.53194,-11628_14049;-11627_14048;-11627_14049;-11627_14050;-11626_14047;-11626_14048;-11626_14049;-11626_14050;-11626_14051;-11625_14048;-11625_14049;-11625_14050;-11624_14049,,
146,L0146,Storm V3,085PSW0043,Other metallic,Met,W,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11583_14030,13,325.0,19,1.0,,,63.01671,-113.11284,-11585_14030;-11584_14029;-11584_14030;-11584_14031;-11583_14028;-11583_14029;-11583_14030;-11583_14031;-11583_14032;-11582_14029;-11582_14030;-11582_14031;-11581_14030,,
147,L0147,Murray Lake East No.1,085PSW0093,Other metallic,Met,Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11614_14027,10,250.0,19,1.0,,,63.00311,-113.41064,-11616_14027;-11615_14027;-11615_14028;-11614_14025;-11614_14027;-11614_14028;-11614_14029;-11613_14027;-11613_14028;-11612_14027,,
148,L0148,RAD,086KSW0027,Other metallic,Met,U-Cu-Ag,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-12083_14711,13,325.0,19,1.0,,,66.07861,-117.99725,-12085_14711;-12084_14710;-12084_14711;-12084_14712;-12083_14709;-12083_14710;-12083_14711;-12083_14712;-12083_14713;-12082_14710;-12082_14711;-12082_14712;-12081_14711,,
149,L0149,North Inca (A Zone),086BSW0035,Other metallic,Met,Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11799_14307,13,325.0,19,1.0,,,64.26331,-115.22174,-11801_14307;-11800_14306;-11800_14307;-11800_14308;-11799_14305;-11799_14306;-11799_14307;-11799_14308;-11799_14309;-11798_14306;-11798_14307;-11798_14308;-11797_14307,,
150,L0150,Horseshoe Zone,086BSW0050,Other metallic,Met,Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11788_14279,13,325.0,19,1.0,,,64.13831,-115.11364,-11790_14279;-11789_14278;-11789_14279;-11789_14280;-11788_14277;-11788_14278;-11788_14279;-11788_14280;-11788_14281;-11787_14278;-11787_14279;-11787_14280;-11786_14279,,
151,L0151,Treasure Island,086BSW0028,Other metallic,Met,Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11790_14358,13,325.0,19,1.0,,,64.49311,-115.12924,-11792_14358;-11791_14357;-11791_14358;-11791_14359;-11790_14356;-11790_14357;-11790_14358;-11790_14359;-11790_14360;-11789_14357;-11789_14358;-11789_14359;-11788_14358,,
152,L0152,Diversified (Arseno No. 1),086BSW0029,Other metallic,Met,Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11797_14309,13,325.0,19,1.0,,,64.27361,-115.20474,-11799_14309;-11798_14308;-11798_14309;-11798_14310;-11797_14307;-11797_14308;-11797_14309;-11797_14310;-11797_14311;-11796_14308;-11796_14309;-11796_14310;-11795_14309,,
153,L0153,Thye Lake,075ASE0001,Other metallic,Met,Ni-Cu-Co-Pt,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-10704_13415,13,325.0,19,1.0,,,60.25782,-104.52673,-10706_13415;-10705_13414;-10705_13415;-10705_13416;-10704_13413;-10704_13414;-10704_13415;-10704_13416;-10704_13417;-10703_13414;-10703_13415;-10703_13416;-10702_13415,,
154,L0154,O-53,085BNE0039,Other metallic,Met,Zn-Pb,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11729_13542,13,325.0,19,1.0,,,60.82531,-114.54144,-11731_13542;-11730_13541;-11730_13542;-11730_13543;-11729_13540;-11729_13541;-11729_13542;-11729_13543;-11729_13544;-11728_13541;-11728_13542;-11728_13543;-11727_13542,,
155,L0155,Kennedy Lake West,075MSE0039,Other metallic,Met,Cu-Ag,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11363_14033,13,325.0,19,1.0,,,63.03252,-110.96334,-11365_14033;-11364_14032;-11364_14033;-11364_14034;-11363_14031;-11363_14032;-11363_14033;-11363_14034;-11363_14035;-11362_14032;-11362_14033;-11362_14034;-11361_14033,,
156,L0156,Ekati - Jay,076DNE0052,Other metallic,Met,Diam,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11278_14386,13,325.0,19,1.0,,,64.61722,-110.13284,-11280_14386;-11279_14385;-11279_14386;-11279_14387;-11278_14384;-11278_14385;-11278_14386;-11278_14387;-11278_14388;-11277_14385;-11277_14386;-11277_14387;-11276_14386,,
157,L0157,BBX,075LNW0002,Other metallic,Met,Cu-Ag-Ni-Co-Bi-Pb-As,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11424_13933,13,325.0,19,1.0,,,62.58252,-111.55944,-11426_13933;-11425_13932;-11425_13933;-11425_13934;-11424_13931;-11424_13932;-11424_13933;-11424_13934;-11424_13935;-11423_13932;-11423_13933;-11423_13934;-11422_13933,,
158,L0158,O-556,085BNW0007,Other metallic,Met,Pb-Zn,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11794_13520,13,325.0,19,1.0,,,60.73031,-115.17444,-11796_13520;-11795_13519;-11795_13520;-11795_13521;-11794_13518;-11794_13519;-11794_13520;-11794_13521;-11794_13522;-11793_13519;-11793_13520;-11793_13521;-11792_13520,,
159,L0159,G-03,085BNE0065,Other metallic,Met,Zn-Pb,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11771_13527,13,325.0,19,1.0,,,60.75861,-114.94474,-11773_13527;-11772_13526;-11772_13527;-11772_13528;-11771_13525;-11771_13526;-11771_13527;-11771_13528;-11771_13529;-11770_13526;-11770_13527;-11770_13528;-11769_13527,,
160,L0160,XL,085INE0023,Other metallic,Met,Zn-Ag-Cu-Pb,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11534_13966,13,325.0,19,1.0,,,62.72921,-112.63584,-11536_13966;-11535_13965;-11535_13966;-11535_13967;-11534_13964;-11534_13965;-11534_13966;-11534_13967;-11534_13968;-11533_13965;-11533_13966;-11533_13967;-11532_13966,,
161,L0161,YBM,085BNE0015,Other metallic,Met,Zn-Pb,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11755_13543,13,325.0,19,1.0,,,60.83221,-114.79474,-11757_13543;-11756_13542;-11756_13543;-11756_13544;-11755_13541;-11755_13542;-11755_13543;-11755_13544;-11755_13545;-11754_13542;-11754_13543;-11754_13544;-11753_13543,,
162,L0162,Perrson,076DSW0002,Other metallic,Met,Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11384_14253,13,325.0,19,1.0,,,64.01832,-111.16834,-11386_14253;-11385_14252;-11385_14253;-11385_14254;-11384_14251;-11384_14252;-11384_14253;-11384_14254;-11384_14255;-11383_14252;-11383_14253;-11383_14254;-11382_14253,,
163,L0163,Tundra-Fat,076DSW0003,Other metallic,Met,Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11394_14275,13,325.0,19,1.0,,,64.11782,-111.27064,-11396_14275;-11395_14274;-11395_14275;-11395_14276;-11394_14273;-11394_14274;-11394_14275;-11394_14276;-11394_14277;-11393_14274;-11393_14275;-11393_14276;-11392_14275,,
164,L0164,A21,076DSE0034,Other metallic,Met,Diam,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11294_14353,13,325.0,19,1.0,,,64.46862,-110.29004,-11296_14353;-11295_14352;-11295_14353;-11295_14354;-11294_14351;-11294_14352;-11294_14353;-11294_14354;-11294_14355;-11293_14352;-11293_14353;-11293_14354;-11292_14353,,
165,L0165,Carbonate Zone,076DSW0054,Other metallic,Met,Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11395_14274,13,325.0,19,1.0,,,64.11392,-111.27864,-11397_14274;-11396_14273;-11396_14274;-11396_14275;-11395_14272;-11395_14273;-11395_14274;-11395_14275;-11395_14276;-11394_14273;-11394_14274;-11394_14275;-11393_14274,,
166,L0166,Saucer Zone,076DSW0020,Other metallic,Met,Au-Ag,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11384_14250,9,225.0,19,1.0,,,64.00832,-111.16474,-11386_14250;-11385_14250;-11385_14251;-11384_14250;-11384_14251;-11384_14252;-11383_14250;-11383_14251;-11382_14250,,
167,L0167,Salmita New Discovery Vein,076DSW0008,Other metallic,Met,Au-Ag,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11387_14262,13,325.0,19,1.0,,,64.05972,-111.19974,-11389_14262;-11388_14261;-11388_14262;-11388_14263;-11387_14260;-11387_14261;-11387_14262;-11387_14263;-11387_14264;-11386_14261;-11386_14262;-11386_14263;-11385_14262,,
168,L0168,Jax Lake,076DSW0004,Other metallic,Met,Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11409_14317,13,325.0,19,1.0,,,64.30722,-111.41424,-11411_14317;-11410_14316;-11410_14317;-11410_14318;-11409_14315;-11409_14316;-11409_14317;-11409_14318;-11409_14319;-11408_14316;-11408_14317;-11408_14318;-11407_14317,,
169,L0169,XLX 4,085INE0149,Other metallic,Met,Zn-Cu-Ag,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11535_13964,13,325.0,19,1.0,,,62.72281,-112.64534,-11537_13964;-11536_13963;-11536_13964;-11536_13965;-11535_13962;-11535_13963;-11535_13964;-11535_13965;-11535_13966;-11534_13963;-11534_13964;-11534_13965;-11533_13964,,
170,L0170,OK South,085INE0025,Other metallic,Met,Zn-Pb-Ag,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11544_13950,13,325.0,19,1.0,,,62.66061,-112.73364,-11546_13950;-11545_13949;-11545_13950;-11545_13951;-11544_13948;-11544_13949;-11544_13950;-11544_13951;-11544_13952;-11543_13949;-11543_13950;-11543_13951;-11542_13950,,
171,L0171,XLX 3,085INE0027,Other metallic,Met,Zn-Ag-Pb-Cu,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11536_13963,13,325.0,19,1.0,,,62.71941,-112.65394,-11538_13963;-11537_13962;-11537_13963;-11537_13964;-11536_13961;-11536_13962;-11536_13963;-11536_13964;-11536_13965;-11535_13962;-11535_13963;-11535_13964;-11534_13963,,
172,L0172,Sunrise,085INE0086,Other metallic,Met,Zn-Pb-Ag-Cu-Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11508_14004,13,325.0,19,1.0,,,62.90002,-112.37944,-11510_14004;-11509_14003;-11509_14004;-11509_14005;-11508_14002;-11508_14003;-11508_14004;-11508_14005;-11508_14006;-11507_14003;-11507_14004;-11507_14005;-11506_14004,,
173,L0173,Bear,085INE0087,Other metallic,Met,Zn-Pb-Ag-Au-Cu,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11509_14002,13,325.0,19,1.0,,,62.89192,-112.39314,-11511_14002;-11510_14001;-11510_14002;-11510_14003;-11509_14000;-11509_14001;-11509_14002;-11509_14003;-11509_14004;-11508_14001;-11508_14002;-11508_14003;-11507_14002,,
174,L0174,FI Main Dyke,085INW0033,Other metallic,Met,Li,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11622_13933,13,325.0,19,1.0,,,62.58311,-113.49584,-11624_13933;-11623_13932;-11623_13933;-11623_13934;-11622_13931;-11622_13932;-11622_13933;-11622_13934;-11622_13935;-11621_13932;-11621_13933;-11621_13934;-11620_13933,,
175,L0175,Shorty,085INW0029,Other metallic,Met,Li,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11620_13926,9,225.0,19,1.0,,,62.55111,-113.47174,-11622_13926;-11621_13925;-11621_13926;-11621_13927;-11620_13925;-11620_13926;-11620_13927;-11620_13928;-11619_13927,,
176,L0176,KI Dyke,085INW0028,Other metallic,Met,Li,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11619_13935,13,325.0,19,1.0,,,62.59251,-113.46694,-11621_13935;-11620_13934;-11620_13935;-11620_13936;-11619_13933;-11619_13934;-11619_13935;-11619_13936;-11619_13937;-11618_13934;-11618_13935;-11618_13936;-11617_13935,,
177,L0177,XLX 1,085INE0202,Other metallic,Met,Zn-Pb-Ag-Cu-Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11537_13962,13,325.0,19,1.0,,,62.71391,-112.66034,-11539_13962;-11538_13961;-11538_13962;-11538_13963;-11537_13960;-11537_13961;-11537_13962;-11537_13963;-11537_13964;-11536_13961;-11536_13962;-11536_13963;-11535_13962,,
178,L0178,Lambert Vein,085INW0155,Other metallic,Met,Au-Ag-Pb-Zn-Cu,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11601_13971,13,325.0,19,1.0,,,62.75561,-113.28444,-11603_13971;-11602_13970;-11602_13971;-11602_13972;-11601_13969;-11601_13970;-11601_13971;-11601_13972;-11601_13973;-11600_13970;-11600_13971;-11600_13972;-11599_13971,,
179,L0179,Fraction Dyke,085INW0158,Other metallic,Met,Be,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11633_13983,13,325.0,19,1.0,,,62.80831,-113.59814,-11635_13983;-11634_13982;-11634_13983;-11634_13984;-11633_13981;-11633_13982;-11633_13983;-11633_13984;-11633_13985;-11632_13982;-11632_13983;-11632_13984;-11631_13983,,
180,L0180,X-25,085BNW0011,Other metallic,Met,Zn-Pb,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11781_13524,13,325.0,19,1.0,,,60.74441,-115.04924,-11783_13524;-11782_13523;-11782_13524;-11782_13525;-11781_13522;-11781_13523;-11781_13524;-11781_13525;-11781_13526;-11780_13523;-11780_13524;-11780_13525;-11779_13524,,
181,L0181,P-499,085BNW0008,Other metallic,Met,Zn-Pb,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11793_13519,13,325.0,19,1.0,,,60.72531,-115.16064,-11795_13519;-11794_13518;-11794_13519;-11794_13520;-11793_13517;-11793_13518;-11793_13519;-11793_13520;-11793_13521;-11792_13518;-11792_13519;-11792_13520;-11791_13519,,
182,L0182,Lake Zone,085ISE0191,Other metallic,Met,Nb-U-Ta,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11531_13827,13,325.0,19,1.0,,,62.10501,-112.60034,-11533_13827;-11532_13826;-11532_13827;-11532_13828;-11531_13825;-11531_13826;-11531_13827;-11531_13828;-11531_13829;-11530_13826;-11530_13827;-11530_13828;-11529_13827,,
183,L0183,Kidney Pond Zone,085INW0104,Other metallic,Met,Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11606_14016,13,325.0,19,1.0,,,62.95721,-113.33974,-11608_14016;-11607_14015;-11607_14016;-11607_14017;-11606_14014;-11606_14015;-11606_14016;-11606_14017;-11606_14018;-11605_14015;-11605_14016;-11605_14017;-11604_14016,,
184,L0184,Dome #1,085INW0105,Other metallic,Met,Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11596_13979,12,300.0,19,1.0,,,62.78891,-113.23724,-11598_13979;-11597_13978;-11597_13979;-11597_13980;-11596_13977;-11596_13978;-11596_13979;-11596_13980;-11596_13981;-11595_13978;-11595_13979;-11595_13980,,
185,L0185,FI Southwest Dyke,085INW0079,Other metallic,Met,Li,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11623_13931,13,325.0,19,1.0,,,62.57501,-113.50674,-11625_13931;-11624_13930;-11624_13931;-11624_13932;-11623_13929;-11623_13930;-11623_13931;-11623_13932;-11623_13933;-11622_13930;-11622_13931;-11622_13932;-11621_13931,,
186,L0186,Z-155,085BNW0012,Other metallic,Met,Zn-Pb,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11777_13525,13,325.0,19,1.0,,,60.75141,-115.00254,-11779_13525;-11778_13524;-11778_13525;-11778_13526;-11777_13523;-11777_13524;-11777_13525;-11777_13526;-11777_13527;-11776_13524;-11776_13525;-11776_13526;-11775_13525,,
187,L0187,V-46,085BNW0010,Other metallic,Met,Zn-Pb,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11785_13524,13,325.0,19,1.0,,,60.74721,-115.08114,-11787_13524;-11786_13523;-11786_13524;-11786_13525;-11785_13522;-11785_13523;-11785_13524;-11785_13525;-11785_13526;-11784_13523;-11784_13524;-11784_13525;-11783_13524,,
188,L0188,R-190,085BNW0009,Other metallic,Met,Zn-Pb,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11789_13521,13,325.0,19,1.0,,,60.73141,-115.12364,-11791_13521;-11790_13520;-11790_13521;-11790_13522;-11789_13519;-11789_13520;-11789_13521;-11789_13522;-11789_13523;-11788_13520;-11788_13521;-11788_13522;-11787_13521,,
189,L0189,No. 1 Vein,085INW0142,Other metallic,Met,Au-W,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11614_13976,13,325.0,19,1.0,,,62.77531,-113.41754,-11616_13976;-11615_13975;-11615_13976;-11615_13977;-11614_13974;-11614_13975;-11614_13976;-11614_13977;-11614_13978;-11613_13975;-11613_13976;-11613_13977;-11612_13976,,
190,L0190,W-19,085BNW0015,Other metallic,Met,Zn-Pb,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11783_13524,13,325.0,19,1.0,,,60.74611,-115.06394,-11785_13524;-11784_13523;-11784_13524;-11784_13525;-11783_13522;-11783_13523;-11783_13524;-11783_13525;-11783_13526;-11782_13523;-11782_13524;-11782_13525;-11781_13524,,
191,L0191,Thor Lake,085ISE0006,Other metallic,Met,Be-Ta-Th-Y-Ga-Ce-Zr-Nb-La-Sm,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11530_13829,13,325.0,19,1.0,,,62.11611,-112.59694,-11532_13829;-11531_13828;-11531_13829;-11531_13830;-11530_13827;-11530_13828;-11530_13829;-11530_13830;-11530_13831;-11529_13828;-11529_13829;-11529_13830;-11528_13829,,
192,L0192,No. 31 Vein,085INW0220,Other metallic,Met,Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11596_14022,13,325.0,19,1.0,,,62.98171,-113.23394,-11598_14022;-11597_14021;-11597_14022;-11597_14023;-11596_14020;-11596_14021;-11596_14022;-11596_14023;-11596_14024;-11595_14021;-11595_14022;-11595_14023;-11594_14022,,
193,L0193,REN,086HSE0032,Other metallic,Met,Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11570_14556,12,300.0,19,1.0,,,65.38251,-112.98584,-11571_14555;-11571_14556;-11571_14557;-11570_14554;-11570_14555;-11570_14556;-11570_14557;-11570_14558;-11569_14555;-11569_14556;-11569_14557;-11568_14556,,
194,L0194,RAM and ROD,095ENW0002,Other metallic,Met,Pb-Zn-Ag,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-13065_13699,13,325.0,19,1.0,,,61.53421,-127.58674,-13067_13699;-13066_13698;-13066_13699;-13066_13700;-13065_13697;-13065_13698;-13065_13699;-13065_13700;-13065_13701;-13064_13698;-13064_13699;-13064_13700;-13063_13699,,
