rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,last_prod_year,lat,lon,cell_ids,minfile_url,capsule
1,L0001,Onoway,METID_0315,Gold,Au,Gold,Producer - byproduct,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Producer - byproduct (Au). Deposit itself unclaimed.,,-15948_11942,13,325.0,35,1.0,,,53.63997,-114.14357,-15950_11942;-15949_11941;-15949_11942;-15949_11943;-15948_11940;-15948_11941;-15948_11942;-15948_11943;-15948_11944;-15947_11941;-15947_11942;-15947_11943;-15946_11942,,
